Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, pequeno-1","<p>Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, pequeno-1 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,S350-6593-1,S350-6593-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, pequeno-1",active
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,,,,,,,,Código,S350-6593-2,S350-6593-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, médio plus-1","<p>Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, médio plus-1 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,S350-6594-1,S350-6594-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, médio plus-1",active
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,,,,,,,,Código,S350-6594-2,S350-6594-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,,,,,,,,Código,S350-6594-3,S350-6594-3,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, grande-1","<p>Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, grande-1 — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,S350-6596-1,S350-6596-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha Silicone TT, em silicone e tecido, progressivo, cinza claro/cinza, conexão sem pino, grande-1",active
willowwood-liner-alpha-silicone-tt-em-silicone-e-tecido-progressivo-cinza-claro-cinza-cone,,,,,,,,Código,S350-6596-2,S350-6596-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio","<p>Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,T350-6590-1,T350-6590-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio",active
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,,,,,,,,Código,T350-6590-2,T350-6590-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino pequeno","<p>Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino pequeno — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,T350-6593-1,T350-6593-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino pequeno",active
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,,,,,,,,Código,T350-6593-2,T350-6593-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio plus","<p>Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio plus — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,T350-6594-1,T350-6594-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino médio plus",active
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,,,,,,,,Código,T350-6594-2,T350-6594-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,,,,,,,,Código,T350-6594-3,T350-6594-3,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino grande","<p>Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino grande — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Código,T350-6596-1,T350-6596-1,shopify,0,deny,manual,2920.09,TRUE,TRUE,,"Liner Alpha SmartTemp TT, em silicone, progressivo, cinza claro/cinza, conexão sem pino grande",active
willowwood-liner-alpha-smarttemp-tt-em-silicone-progressivo-cinza-claro-cinza-conexao-sem-,,,,,,,,Código,T350-6596-2,T350-6596-2,shopify,0,deny,manual,2920.09,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,"Meta Core, 22cm, direito, cat.2, com capa","<p>Meta Core, 22cm, direito, cat.2, com capa — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Lado,Esquerdo,M001-22L-02,shopify,0,deny,manual,,TRUE,TRUE,,"Meta Core, 22cm, direito, cat.2, com capa",draft
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito,M001-22R-02,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-23L-03),M001-23L-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-23R-03),M001-23R-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-24L-04),M001-24L-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-24R-04),M001-24R-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-25L-05),M001-25L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-25R-05),M001-25R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-25L-06),M001-25L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-25R-06),M001-25R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-26L-05),M001-26L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-26R-05),M001-26R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-26L-06),M001-26L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-26R-06),M001-26R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-27L-05),M001-27L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-27R-05),M001-27R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-27L-06),M001-27L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-27R-06),M001-27R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-27L-07),M001-27L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-27R-07),M001-27R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-28L-07),M001-28L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-28R-07),M001-28R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M001-29L-07),M001-29L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M001-29R-07),M001-29R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,"Meta Core LP, 22cm, direito, cat.2, com capa","<p>Meta Core LP, 22cm, direito, cat.2, com capa — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Lado,Esquerdo,M011-22L-02,shopify,0,deny,manual,,TRUE,TRUE,,"Meta Core LP, 22cm, direito, cat.2, com capa",draft
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito,M011-22R-02,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-23L-03),M011-23L-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-23R-03),M011-23R-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-24L-04),M011-24L-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-24R-04),M011-24R-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-25L-05),M011-25L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-25R-05),M011-25R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-25L-06),M011-25L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-25R-06),M011-25R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-26L-05),M011-26L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-26R-05),M011-26R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-26L-06),M011-26L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-26R-06),M011-26R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-27L-05),M011-27L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-27R-05),M011-27R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-27L-06),M011-27L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-27R-06),M011-27R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-27L-07),M011-27L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-27R-07),M011-27R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-28L-07),M011-28L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-28R-07),M011-28R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M011-29L-07),M011-29L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-core-lp-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M011-29R-07),M011-29R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,"Meta Arc, 22cm, direito, cat.2, com capa","<p>Meta Arc, 22cm, direito, cat.2, com capa — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Lado,Esquerdo,M002-22L-02,shopify,0,deny,manual,,TRUE,TRUE,,"Meta Arc, 22cm, direito, cat.2, com capa",draft
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito,M002-22R-02,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-23L-03),M002-23L-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-23R-03),M002-23R-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-24L-04),M002-24L-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-24R-04),M002-24R-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-25L-05),M002-25L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-25R-05),M002-25R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-25L-06),M002-25L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-25R-06),M002-25R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-26L-05),M002-26L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-26R-05),M002-26R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-26L-06),M002-26L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-26R-06),M002-26R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-27L-05),M002-27L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-27R-05),M002-27R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-27L-06),M002-27L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-27R-06),M002-27R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-27L-07),M002-27L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-27R-07),M002-27R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-28L-07),M002-28L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-28R-07),M002-28R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M002-29L-07),M002-29L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-arc-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M002-29R-07),M002-29R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,"Meta Flow, 22cm, direito, cat.2, com capa","<p>Meta Flow, 22cm, direito, cat.2, com capa — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Lado,Esquerdo,M007-22L-02,shopify,0,deny,manual,,TRUE,TRUE,,"Meta Flow, 22cm, direito, cat.2, com capa",draft
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito,M007-22R-02,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-23L-03),M007-23L-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-23R-03),M007-23R-03,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-24L-04),M007-24L-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-24R-04),M007-24R-04,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-25L-05),M007-25L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-25R-05),M007-25R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-25L-06),M007-25L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-25R-06),M007-25R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-26L-05),M007-26L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-26R-05),M007-26R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-26L-06),M007-26L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-26R-06),M007-26R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-27L-05),M007-27L-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-27R-05),M007-27R-05,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-27L-06),M007-27L-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-27R-06),M007-27R-06,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-27L-07),M007-27L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-27R-07),M007-27R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-28L-07),M007-28L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-28R-07),M007-28R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Esquerdo (M007-29L-07),M007-29L-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-meta-flow-22cm-direito-cat-2-com-capa,,,,,,,,Lado,Direito (M007-29R-07),M007-29R-07,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,"Cobertura cosmética, dedos separados, 22cm, direito, bege","<p>Cobertura cosmética, dedos separados, 22cm, direito, bege — distribuído pela minha prótese com nota fiscal e garantia de origem da WillowWood.</p>",WillowWood,Health & Beauty > Health Care > Mobility & Accessibility,,WillowWood,TRUE,Lado,Esquerdo,FS01-22LB,shopify,0,deny,manual,,TRUE,TRUE,,"Cobertura cosmética, dedos separados, 22cm, direito, bege",draft
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito,FS01-22RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-23LB),FS01-23LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-23RB),FS01-23RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-24LB),FS01-24LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-24RB),FS01-24RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-25LB),FS01-25LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-25RB),FS01-25RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-26LB),FS01-26LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-26RB),FS01-26RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-27LB),FS01-27LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-27RB),FS01-27RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-28LB),FS01-28LB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Direito (FS01-28RB),FS01-28RB,shopify,0,deny,manual,,TRUE,TRUE,,,
willowwood-cobertura-cosmetica-dedos-separados-22cm-direito-bege,,,,,,,,Lado,Esquerdo (FS01-29LB),FS01-29LB,shopify,0,deny,manual,,TRUE,TRUE,,,
